gps_time,x,y,z,vE,vN,vU
1429448087.55392,4181966.47502571,860766.161182322,4723087.24919169,-0.703009375036204,-1.68310469341614,0.0659752863325842
1429448087.65679,4181966.60753597,860766.106455744,4723087.13591126,-0.803181903487611,-1.64047104614333,-0.0494330957296063
1429448087.75768,4181966.74658865,860766.060959749,4723087.02104666,-0.725960710610408,-1.71258159867676,-0.00597316346015253
1429448087.87579,4181966.89669342,860766.024284478,4723086.92079501,-0.661845785429783,-1.70872604148677,0.186961332858507
1429448088.06672,4181967.033812,860765.982020438,4723086.80346696,-0.690405284717864,-1.71979328676391,-0.0326060045799413
1429448088.07093,4181967.17545319,860765.941621141,4723086.68572447,-0.681258499078597,-1.75831943970338,-0.00358186386853565
1429448088.15711,4181967.31281377,860765.908504606,4723086.57057725,-0.645891198165426,-1.75474650957952,-0.0368635792047588
1429448088.25764,4181967.463582,860765.881929453,4723086.46397615,-0.564255332345449,-1.7711342108427,0.157664122655748
1429448088.3584,4181967.60295226,860765.8456855,4723086.34286995,-0.635979633188057,-1.770476349366,-0.0378736501977002
1429448088.45746,4181967.75013988,860765.827780203,4723086.22483484,-0.472117623025529,-1.83443823539772,0.0608354046204309
1429448088.55622,4181967.8948739,860765.802344346,4723086.10317419,-0.54093088111839,-1.82948369591106,0.00765965686946135
1429448088.65743,4181968.04388449,860765.787101971,4723085.98687732,-0.449710219202497,-1.84010452940741,0.0892853245050442
1429448088.754,4181968.18668054,860765.757762922,4723085.85592764,-0.575254528818123,-1.8715673463635,-0.0793953444032511
1429448088.87937,4181968.33688888,860765.742278995,4723085.74031705,-0.454490888457785,-1.84388603500889,0.101904195919613
1429448089.09181,4181968.48793877,860765.721317686,4723085.61644425,-0.509837057644783,-1.89700451360309,0.0385583276684885
1429448089.10791,4181968.62396215,860765.704825939,4723085.48754246,-0.435764422254491,-1.82779874013545,-0.0911735286769602
1429448089.15849,4181968.78175603,860765.689248906,4723085.37018924,-0.421392629881027,-1.92037791532438,0.142599592723237
1429448089.25603,4181968.94054646,860765.675180981,4723085.24580427,-0.457923580909963,-1.9671785318886,0.094686829953901
1429448089.35868,4181969.09628423,860765.669594825,4723085.12148803,-0.368692530584661,-1.95719537930085,0.0866461694940319
1429448089.46361,4181969.23761721,860765.657508905,4723084.98553336,-0.403314993528257,-1.92022502809148,-0.102970088227308
1429448089.55621,4181969.38483139,860765.645319461,4723084.8643016,-0.416185874133365,-1.86456350128369,0.0449234439341165
1429448089.6556,4181969.54446265,860765.640213771,4723084.73334656,-0.37183601970415,-2.03064656212241,0.063376120021461
1429448089.75552,4181969.68905645,860765.626329783,4723084.60457863,-0.427500627622882,-1.89327569045026,-0.0305799838286914
1429448089.8908,4181969.84251297,860765.622305809,4723084.46949027,-0.348792209165294,-2.01488460409971,-0.00632850469894308
1429448090.10078,4181969.99664562,860765.615292143,4723084.34219773,-0.379438568639336,-1.96324152807082,0.0520741326188042
1429448090.10528,4181970.15159694,860765.604065238,4723084.20966517,-0.422356652366074,-1.99789766116509,0.0127678849439198
1429448090.15381,4181970.31002291,860765.604668245,4723084.08777286,-0.355327953428975,-1.9056074409674,0.00866415081151817
1429448090.25545,4181970.47035324,860765.602247088,4723083.96097086,-0.346951077993279,-2.01202066993332,0.102467574128894
1429448090.36366,4181970.61785221,860765.585415918,4723083.82499877,-0.462224528721048,-1.95815991033055,-0.0691409706783014
1429448090.45614,4181970.76226196,860765.572960457,4723083.697719,-0.413137520538578,-1.88413456488768,-0.0187876316856451
1429448090.55396,4181970.91547765,860765.568408955,4723083.5813112,-0.353473667364083,-1.88752861107248,0.130378347602176
1429448090.65751,4181971.05769929,860765.55716222,4723083.44612381,-0.396886999620163,-1.92283395439475,-0.0903154118369912
1429448090.75437,4181971.21191996,860765.548813075,4723083.32696237,-0.392696700114961,-1.90755381803617,0.111351082368679
1429448090.88309,4181971.35614802,860765.538148678,4723083.20066241,-0.395228231971289,-1.87895084191139,-0.0102737190147572
1429448091.09334,4181971.49260465,860765.525649359,4723083.07843503,-0.397533101370313,-1.7923516564391,-0.0332994227195325
1429448091.11063,4181971.63547619,860765.513840965,4723082.95542828,-0.403698549834917,-1.84534591783096,0.00381155912268616
1429448091.15645,4181971.82779825,860765.50658187,4723082.87412249,-0.360727222799464,-1.77755089994942,0.249030955176513
1429448091.25552,4181971.94651414,860765.48532615,4723082.7515383,-0.447533252169044,-1.65230928583753,-0.163844555343096
1429448091.35929,4181972.07938003,860765.477558607,4723082.64442371,-0.34394742700795,-1.67230870792763,0.0620235547394912
1429448091.45738,4181972.19966807,860765.462375639,4723082.53965774,-0.39122178547462,-1.5538283716328,-0.0127993947573561
1429448091.55618,4181972.3119258,860765.454781528,4723082.44191472,-0.300701307527027,-1.45976673844567,-0.00287346639484787
1429448091.6561,4181972.41732929,860765.439057659,4723082.33548669,-0.366511535249518,-1.45564584446775,-0.123299315737664
1429448091.75454,4181972.52306191,860765.432024794,4723082.24745513,-0.28204898385287,-1.34817019135169,0.0274405830800697
1429448091.8763,4181972.62752519,860765.43096095,4723082.16100918,-0.221024917735009,-1.3372795512211,0.038971919305417
1429448092.08959,4181972.71957782,860765.422796717,4723082.08601835,-0.265550687987299,-1.15964748419407,0.033406727579818
1429448092.09483,4181972.80553658,860765.418815976,4723082.00233394,-0.21228882164746,-1.17959602263575,-0.0655038560551559
1429448092.15995,4181972.90252258,860765.404610459,4723081.91645445,-0.273197707083195,-1.21240439564291,-0.0620111825600937
1429448092.25562,4181972.98016075,860765.394521447,4723081.83763687,-0.255342884422976,-1.07727778886275,-0.0919860831504377
1429448092.35862,4181973.08569771,860765.392950612,4723081.77614789,-0.228155360467181,-1.17760010785035,0.231006805072367
1429448092.45756,4181973.14517526,860765.380916141,4723081.69419742,-0.237785150329134,-0.962940008003346,-0.236740219692831
1429448092.55341,4181973.23275617,860765.379263252,4723081.63263552,-0.192758490070439,-1.04710396018816,0.112849332915602
1429448092.656,4181973.2969602,860765.367852306,4723081.56989185,-0.241206764220352,-0.86999558023051,-0.0620619734188407
1429448092.75526,4181973.37991131,860765.367894101,4723081.50138068,-0.166825524602809,-1.06233475743989,0.0331266390521039
1429448092.8733,4181973.45256434,860765.365503604,4723081.44700426,-0.169887582719826,-0.889197973314228,0.0676354507890469
1429448093.07899,4181973.51976086,860765.358431061,4723081.38043633,-0.204746294103917,-0.923862994276905,-0.065093283726513
1429448093.09027,4181973.59353239,860765.353758095,4723081.33077696,-0.174485034118066,-0.940958154352663,0.125205119864292
1429448093.15396,4181973.65834102,860765.34900304,4723081.27557861,-0.177232970257788,-0.833973962610047,0.00699869595781538
1429448093.2561,4181973.7283327,860765.342521818,4723081.20775481,-0.204589715250985,-0.953511448750983,-0.0553507202653698
1429448093.3585,4181973.79030963,860765.342557936,4723081.14943311,-0.124595778868706,-0.841391965917256,-0.0283166024782724
1429448093.4565,4181973.86142828,860765.339994388,4723081.09806851,-0.168489172125365,-0.857633440844869,0.079767987664946
1429448093.55604,4181973.92251617,860765.332880687,4723081.03987912,-0.192834034345861,-0.8233036389621,-0.0427817201330155
1429448093.65426,4181973.98606456,860765.330449669,4723080.98229273,-0.151928909530563,-0.844230819243283,-0.015886908203576
1429448093.75288,4181974.05033425,860765.326801465,4723080.93387864,-0.165305124015682,-0.78637928964907,0.0554417276600197
1429448093.87553,4181974.10746942,860765.325423433,4723080.8803064,-0.128685726827702,-0.772252542347232,-0.0265687730774831
1429448094.07778,4181974.16598636,860765.320132342,4723080.81175524,-0.169798834269915,-0.876530604583489,-0.134250316950652
1429448094.08308,4181974.23679388,860765.324639622,4723080.75658542,-0.0986050055777279,-0.891396258629605,0.0589432377980419
1429448094.1534,4181974.29834603,860765.30932306,4723080.68218482,-0.230956846664234,-1.05710092963704,0.170702473975633
1429448094.25552,4181974.37993471,860765.302829667,4723080.59962027,-0.228089229031008,-1.13649652328347,-0.0891567495410853
1429448094.35798,4181974.47114632,860765.294541103,4723080.51530228,-0.265072925514578,-1.21564897564561,-0.0416278864540355
1429448094.45603,4181974.5774423,860765.28993187,4723080.43476176,-0.259445911483791,-1.30586196388874,0.090129074314373
1429448094.55547,4181974.67514195,860765.284724767,4723080.33749081,-0.247971117372143,-1.35409678081914,-0.091413977016307
1429448094.65457,4181974.78846049,860765.276536543,4723080.23400357,-0.308659135029354,-1.50498503964159,-0.0394718191269769
1429448094.75492,4181974.90931727,860765.2708544,4723080.1414677,-0.299310334314066,-1.49051283167604,0.0947181943549359
1429448094.88183,4181975.0206245,860765.269599216,4723080.04970065,-0.236696883867309,-1.42242147218244,0.0439092446828513
1429448095.08118,4181975.13407671,860765.265086792,4723079.95236567,-0.272925128060341,-1.47036837241076,0.012130170075715
1429448095.09471,4181975.23949163,860765.262462041,4723079.85899063,-0.238232147836122,-1.38816833836116,-0.00845922466172255
