Time Stamp,GPS-001 L1,GPS-002 L1,GPS-003 L1,GPS-004 L1,GPS-005 L1,GPS-006 L1,GPS-007 L1,GPS-008 L1,GPS-009 L1,GPS-010 L1,GPS-011 L1,GPS-012 L1,GPS-013 L1,GPS-014 L1,GPS-015 L1,GPS-016 L1,GPS-017 L1,GPS-018 L1,GPS-019 L1,GPS-020 L1,GPS-021 L1,GPS-022 L1,GPS-023 L1,GPS-024 L1,GPS-025 L1,GPS-026 L1,GPS-027 L1,GPS-028 L1,GPS-029 L1,GPS-030 L1
  1429365663.000,,,    24447052.141,,,,,,    24287355.663,,,,,    20695057.377,    24927020.055,,,    21922996.327,    21632867.588,,,    23663119.949,    20746497.256,,,,    21275093.122,    24172258.365,,
  1429365664.000,,,    24446740.911,,,,,,    24287442.166,,,,,    20695104.507,    24927791.369,,,    21922512.750,    21633282.746,,,    23662557.931,    20746724.455,,,,    21274731.438,    24172834.659,,
  1429365665.000,,,    24446429.996,,,,,,    24287528.794,,,,,    20695151.663,    24928562.539,,,    21922029.174,    21633698.041,,,    23661995.727,    20746951.814,,,,    21274369.814,    24173411.272,,
  1429365666.000,,,    24446119.413,,,,,,    24287615.513,,,,,    20695198.834,    24929333.597,,,    21921545.574,    21634113.495,,,    23661433.323,    20747179.335,,,,    21274008.272,    24173988.202,,
  1429365667.000,,,    24445809.175,,,,,,    24287702.287,,,,,    20695246.012,    24930104.575,,,    21921061.928,    21634529.130,,,    23660870.713,    20747407.020,,,,    21273646.835,    24174565.444,,
  1429365668.000,,,    24445499.291,,,,,,    24287789.085,,,,,    20695293.191,    24930875.506,,,    21920578.213,    21634944.965,,,    23660307.892,    20747634.869,,,,    21273285.526,    24175142.989,,
  1429365669.000,,,    24445189.764,,,,,,    24287875.875,,,,,    20695340.370,    24931646.427,,,    21920094.409,    21635361.016,,,    23659744.860,    20747862.879,,,,    21272924.368,    24175720.820,,
  1429365670.000,,,    24444880.595,,,,,,    24287962.628,,,,,    20695387.546,    24932417.373,,,    21919610.500,    21635777.298,,,    23659181.623,    20748091.047,,,,    21272563.381,    24176298.921,,
  1429365671.000,,,    24444571.777,,,,,,    24288049.319,,,,,    20695434.723,    24933188.377,,,    21919126.469,    21636193.822,,,    23658618.190,    20748319.368,,,,    21272202.587,    24176877.269,,
  1429365672.000,,,    24444263.300,,,,,,    24288135.923,,,,,    20695481.904,    24933959.476,,,    21918642.305,    21636610.596,,,    23658054.573,    20748547.835,,,,    21271842.004,    24177455.840,,
