gps_time,x,y,z,clock_bias_m,num_sats,lat_deg,lon_deg,h_m
1429364618.0,4181999.5692948163,860780.8596876048,4723088.479637879,20.668795948324426,7,48.0778111643317,11.63075487452029,574.2350226447193
1429364618.3,4181995.683517414,860781.075257141,4723086.778267554,17.64895569946545,7,48.077826117342795,11.630768220393007,570.4552879021371
1429364618.4,4181985.0995273073,860781.9824903999,4723079.481107626,7.05902249654948,8,48.077850414484786,11.63080877861422,558.2218300251698
1429364618.5,4181979.621693464,860782.6013898164,4723077.46846223,3.61220122228355,9,48.077873387061636,11.630831733006383,553.2229747434968
1429364618.6,4181978.565579292,860782.01335483,4723078.168067526,3.279688740050883,9,48.07788530505776,11.63082686121657,552.9731899976159
1429364618.7,4181979.939977102,860782.17717111,4723078.601644395,4.212518504481139,9,48.07787868176539,11.630825296084526,554.2172675868661
1429364618.8,4181982.1768544395,860782.1823735968,4723080.040059127,6.070288333119292,9,48.077872657305306,11.630819312818945,556.7520416096943
1429364618.9,4181978.954019237,860782.4785579176,4723077.34387977,3.5926302405938744,9,48.077877179944736,11.630831924858313,552.6768067920476
1429364619.2,4181977.0005060444,860782.0321223467,4723077.909297005,3.374967764514051,9,48.07789398194777,11.630831342046164,551.7589929575435
1429364619.3,4181976.4237432946,860782.7040815782,4723077.940489485,3.4810792950468787,9,48.07789704282417,11.630841734512567,551.495278116324
1429364619.4,4181975.156381655,860782.8212073212,4723078.925392506,2.9179203716643856,8,48.07791110816497,11.630846702718175,551.4145128412152
1429364619.5,4181975.447068757,860783.1402059844,4723080.427538488,4.122523139812466,8,48.07791779796436,11.630850109142607,552.7653845169169
1429364619.6,4181976.0304859076,860783.4272494065,4723080.737965271,4.698347864869169,8,48.07791545234407,11.630852303598985,553.4168111994989
1429364619.7,4181976.3065275312,860783.5623243469,4723081.2151701655,5.312186732881021,8,48.07791632818921,11.630853332189883,553.9707134211893
1429364619.8,4181975.238779518,860782.780400082,4723082.837941012,5.390283277783585,8,48.07793413052665,11.630845943436476,554.3740854654276
