1429365600.000,0
1429365774.000,4,1,-4.07,2,11.23,3,-3.13,4,-8.14
1429365775.000,4,1,-3.19,2,11.36,3,-4.01,6,-8.16
1429365776.000,4,1,-2.19,2,8.69,3,-4.79,6,-7.82
1429365777.000,4,1,-1.03,2,5.84,3,-5.47,6,-7.43
1429365778.000,4,1,0.33,2,3.50,3,-6.08,6,-7.00
1429365779.000,4,1,1.96,2,1.60,3,-6.62,6,-6.51
1429365780.000,4,1,3.94,2,0.03,3,-7.09,6,-5.96
1429365781.000,4,1,6.40,2,-1.29,3,-7.52,6,-5.34
1429365782.000,4,1,9.32,2,-2.41,3,-7.89,6,-4.63
1429365783.000,5,1,11.65,2,-3.38,3,-8.22,5,-8.38,6,-3.84
1429365784.000,4,1,10.77,2,-4.23,5,-8.07,6,-2.93
1429365785.000,4,1,7.87,2,-4.98,5,-7.72,6,-1.89
1429365786.000,4,1,5.15,2,-5.64,5,-7.32,6,-0.68
1429365787.000,4,1,2.94,2,-6.23,5,-6.87,6,0.75
1429365788.000,4,1,1.14,2,-6.75,5,-6.36,6,2.46
1429365789.000,4,1,-0.35,2,-7.22,5,-5.79,6,4.56
1429365790.000,4,1,-1.61,2,-7.63,5,-5.15,6,7.16
1429365791.000,4,1,-2.69,2,-7.99,5,-4.43,6,10.11
1429365792.000,3,1,-3.63,5,-3.60,6,11.79
1429365793.000,4,1,-4.45,4,-7.98,5,-2.66,6,10.04
1429365794.000,4,1,-5.17,4,-7.62,5,-1.58,6,7.08
1429365795.000,4,1,-5.81,4,-7.20,5,-0.31,6,4.50
1429365796.000,4,1,-6.38,4,-6.74,5,1.18,6,2.41
1429365797.000,4,1,-6.88,4,-6.22,5,2.99,6,0.70
1429365798.000,4,1,-7.33,4,-5.63,5,5.22,6,-0.72
1429365799.000,4,1,-7.73,4,-4.96,5,7.95,6,-1.92
1429365800.000,4,1,-8.08,4,-4.21,5,10.84,6,-2.96
1429365801.000,3,4,-3.36,5,11.62,6,-3.86
1429365802.000,4,3,-7.88,4,-2.38,5,9.23,6,-4.65
1429365803.000,4,3,-7.51,4,-1.25,5,6.32,6,-5.35
1429365804.000,4,3,-7.08,4,0.07,5,3.88,6,-5.97
1429365805.000,4,3,-6.60,4,1.64,5,1.91,6,-6.52
1429365806.000,4,3,-6.06,4,3.55,5,0.29,6,-7.01
1429365807.000,4,3,-5.45,4,5.92,5,-1.07,6,-7.45
1429365808.000,4,3,-4.77,4,8.77,5,-2.22,6,-7.83
1429365809.000,4,3,-3.99,4,11.40,5,-3.22,6,-8.17
1429365810.000,4,2,-8.13,3,-3.11,4,11.18,5,-4.09
1429365811.000,4,2,-7.79,3,-2.09,4,8.41,5,-4.85
1429365812.000,4,2,-7.40,3,-0.91,4,5.60,5,-5.53
1429365813.000,4,2,-6.96,3,0.47,4,3.30,5,-6.13
1429365814.000,4,2,-6.46,3,2.13,4,1.44,5,-6.66
1429365815.000,4,2,-5.90,3,4.15,4,-0.10,5,-7.14
1429365816.000,4,2,-5.27,3,6.65,4,-1.40,5,-7.56
1429365817.000,4,2,-4.56,3,9.59,4,-2.51,5,-7.93
1429365818.000,5,1,-8.35,2,-3.76,3,11.74,4,-3.47,5,-8.25
1429365819.000,4,1,-8.04,2,-2.84,3,10.53,4,-4.31
1429365820.000,4,1,-7.68,2,-1.79,3,7.60,4,-5.05
1429365821.000,4,1,-7.28,2,-0.56,3,4.92,4,-5.70
1429365822.000,4,1,-6.83,2,0.89,3,2.75,4,-6.28
1429365823.000,4,1,-6.31,2,2.64,3,0.99,4,-6.80
1429365824.000,4,1,-5.74,2,4.78,3,-0.48,4,-7.26
1429365825.000,4,1,-5.09,2,7.43,3,-1.72,4,-7.66
1429365826.000,4,1,-4.35,2,10.37,3,-2.78,4,-8.02
