gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift
1429448417.30209,CC42,42,24996395.605283,71317.3775484562,678.105279803276
1429448417.40209,CC42,42,24996408.4001391,71385.2220592499,677.658244967461
1429448417.50209,CC42,42,24996421.3502985,71453.0384442806,678.440555930138
1429448417.60209,CC42,42,24996434.1940871,71520.8835809231,678.375363349915
1429448417.70209,CC42,42,24996447.0269554,71588.7072584629,678.123906254768
1429448417.80209,CC42,42,24996459.8671677,71656.5484619141,678.654760122299
1429448417.90209,CC42,42,24996472.6781411,71724.3972275257,678.375363349915
1429448418.00209,CC42,42,24996485.612249,71792.2694776058,679.530203342438
1429448418.10209,CC42,42,24996498.3972512,71860.1130340099,678.161159157753
1429448418.20209,CC42,42,24996511.1247538,71927.9792838097,678.552314639092
1429448418.30209,CC42,42,24996524.024429,71995.8299906254,678.645446896553
1429448418.40209,CC42,42,24996536.8516624,72063.7320234776,678.226351737976
1429448418.50209,CC42,42,24996549.6701889,72131.6034252644,679.027289152145
1429448418.60209,CC42,42,24996562.4989928,72199.4868957996,679.641962051392
1429448418.70209,CC42,42,24996575.4794498,72267.3661427498,678.692013025284
1429448418.80209,CC42,42,24996588.458617,72335.2648751736,678.086653351784
1429448418.90209,CC42,42,24996601.2440046,72403.168941021,678.980723023415
1429448419.00209,CC42,42,24996614.1277834,72471.0754430294,678.561627864838
1429448419.10209,CC42,42,24996627.0453891,72538.9930093288,679.530203342438
1429448419.20209,CC42,42,24996639.8366515,72606.8967866898,679.707154631615
1429448419.30209,CC42,42,24996652.7960935,72674.8481767178,679.939985275269
1429448419.40209,CC42,42,24996665.7862513,72742.7739930153,679.204240441322
1429448419.50209,CC42,42,24996678.8147059,72810.6859128475,679.856166243553
1429448419.60209,CC42,42,24996691.7417597,72878.6142930984,679.949298501015
1429448419.70209,CC42,42,24996704.8284475,72946.578795433,680.051743984223
1429448419.80209,CC42,42,24996717.668134,73014.5564413071,679.278746247292
1429448419.90209,CC42,42,24996730.6610248,73082.5134878159,679.530203342438
1429448420.00209,CC42,42,24996743.6376465,73150.4749810696,679.222866892815
1429448420.10209,CC42,42,24996756.6889278,73218.4384355545,679.343938827515
1429448420.20209,CC42,42,24996769.7201826,73286.3929030895,678.850337862968
1429448420.30209,CC42,42,24996782.8756901,73354.3857243061,679.66990172863
1429448420.40209,CC42,42,24996795.9009979,73422.3751895428,679.409131407738
1429448420.50209,CC42,42,24996808.8237641,73490.3764379025,680.843368172646
1429448420.60209,CC42,42,24996821.7732973,73558.3807771206,680.387020111084
1429448420.70209,CC42,42,24996834.759318,73626.3994553089,680.582597851753
1429448420.80209,CC42,42,24996847.6837212,73694.4300582409,679.54882979393
1429448420.90209,CC42,42,24996860.7014019,73762.4629507065,680.061057209969
1429448421.00209,CC42,42,24996873.8347866,73830.4854958057,680.219382047653
1429448421.10209,CC42,42,24996886.7767223,73898.5036370754,679.893419146538
1429448421.20209,CC42,42,24996899.7823696,73966.5476565361,679.288059473038
1429448421.30209,CC42,42,24996912.7871075,74034.5677351952,680.563971400261
1429448421.40209,CC42,42,24996925.7026287,74102.5977344513,680.070370435715
1429448421.50209,CC42,42,24996938.5833738,74170.6274428368,680.163502693176
1429448421.60209,CC42,42,24996951.3954124,74238.6716685295,680.768862366676
1429448421.70209,CC42,42,24996964.2789941,74306.7115654945,680.182129144668
1429448421.80209,CC42,42,24996977.2210173,74374.7510142326,680.377706885338
1429448421.90209,CC42,42,24996990.1330444,74442.8429489136,680.675730109215
1429448422.00209,CC42,42,24997003.1149277,74510.9103269577,680.51740527153
1429448422.10209,CC42,42,24997016.1397951,74578.9979887009,680.228695273399
1429448422.20209,CC42,42,24997029.1569669,74647.0663132668,680.563971400261
1429448422.30209,CC42,42,24997042.1114398,74715.1552994251,680.908560752869
1429448422.40209,CC42,42,24997055.1807548,74783.2556471825,681.327655911446
1429448422.50209,CC42,42,24997068.1418335,74851.3116056919,682.007521390915
1429448422.60209,CC42,42,24997081.2335298,74919.4216721058,681.318342685699
1429448422.70209,CC42,42,24997094.2350778,74987.5357496738,681.5604865551
1429448422.80209,CC42,42,24997107.2640935,75055.655667305,681.104138493538
1429448422.90209,CC42,42,24997120.231105,75123.7731165886,681.187957525253
1429448423.00209,CC42,42,24997133.1126115,75191.9017088413,681.513920426369
1429448423.10209,CC42,42,24997146.0815919,75260.0339622498,681.169331073761
1429448423.20209,CC42,42,24997159.0248604,75328.1312234402,681.020319461823
1429448423.30209,CC42,42,24997171.9910557,75396.2738521099,680.861994624138
1429448423.40209,CC42,42,24997185.001295,75464.4129707813,681.690871715546
1429448423.50209,CC42,42,24997198.010497,75532.5576810837,681.00169301033
1429448423.60209,CC42,42,24997210.9442229,75600.7214238644,681.225210428238
1429448423.70209,CC42,42,24997223.9509336,75668.8789253235,682.026147842407
1429448423.80209,CC42,42,24997237.077238,75737.0382227898,681.653618812561
1429448423.90209,CC42,42,24997250.1157503,75805.2174329758,680.861994624138
1429448424.00209,CC42,42,24997263.1310446,75873.37682724,681.206583976746
1429448424.10209,CC42,42,24997276.0062833,75941.5593118668,681.700184941292
1429448424.20209,CC42,42,24997289.0159952,76009.7435510159,681.774690747261
1429448424.30209,CC42,42,24997302.1144254,76077.9160757065,682.69670009613
1429448424.40209,CC42,42,24997315.0401946,76146.1176552773,682.035461068153
1429448424.50209,CC42,42,24997328.0696392,76214.3328957558,682.33348429203
1429448424.60209,CC42,42,24997341.1007275,76282.5553691387,681.215897202492
1429448424.70209,CC42,42,24997354.2281031,76350.762611866,681.504607200623
1429448424.80209,CC42,42,24997367.2897678,76419.0178689957,682.258978486061
1429448424.90209,CC42,42,24997380.3244211,76487.2541563511,682.557001709938
1429448425.00209,CC42,42,24997393.3694519,76555.502494812,682.324171066284
1429448425.10209,CC42,42,24997406.3824163,76623.7477309704,681.681558489799
1429448425.20209,CC42,42,24997419.4388512,76691.9930269718,682.2869181633
1429448425.30209,CC42,42,24997432.4537196,76760.2727963924,682.594254612923
1429448425.40209,CC42,42,24997445.5478519,76828.5215089321,682.072713971138
1429448425.50209,CC42,42,24997458.5885977,76896.7796497345,682.324171066284
1429448425.60209,CC42,42,24997471.6613388,76965.0435996056,683.125108480453
1429448425.70209,CC42,42,24997484.7133576,77033.3178784847,681.988894939422
1429448425.80209,CC42,42,24997497.7793104,77101.5929541588,683.693215250969
1429448425.90209,CC42,42,24997510.7943574,77169.8773498535,683.087855577469
1429448426.00209,CC42,42,24997523.8604748,77238.1825504303,682.45455622673
1429448426.10209,CC42,42,24997536.8804029,77306.4847717285,682.612881064415
1429448426.20209,CC42,42,24997549.8134341,77374.7689971924,683.506950736046
1429448426.30209,CC42,42,24997562.7717168,77443.079859972,683.320686221123
1429448426.40209,CC42,42,24997575.8686991,77511.3792111874,683.609396219254
1429448426.50209,CC42,42,24997588.9344478,77579.7087664604,683.227553963661
1429448426.60209,CC42,42,24997601.8814412,77648.0663361549,683.292746543884
1429448426.70209,CC42,42,24997614.729197,77716.3849401474,683.385878801346
1429448426.80209,CC42,42,24997627.7490902,77784.7230620384,682.789832353592
1429448426.90209,CC42,42,24997640.8724031,77853.0334823132,683.879479765892
1429448427.00209,CC42,42,24997653.898729,77921.3938939571,683.115795254707
1429448427.10209,CC42,42,24997666.8878127,77989.7248260975,683.972612023353
1429448427.20209,CC42,42,24997679.8392137,78058.0561745167,683.572143316269
1429448427.30209,CC42,42,24997692.9575452,78126.3970730305,683.637335896492
1429448427.40209,CC42,42,24997705.9343083,78194.7428622246,684.168189764023
1429448427.50209,CC42,42,24997719.0213235,78263.1212038994,683.870166540146
1429448427.60209,CC42,42,24997731.9934218,78331.5001106262,683.42313170433
1429448427.70209,CC42,42,24997745.0930088,78399.8795359135,683.367252349854
1429448427.80209,CC42,42,24997758.1064975,78468.2722828388,684.028491377831
1429448427.90209,CC42,42,24997771.0218116,78536.6584320068,683.311372995377
1429448428.00209,CC42,42,24997784.0021763,78605.029569149,684.764236211777
1429448428.10209,CC42,42,24997796.9479604,78673.4422717094,683.320686221123
1429448428.20209,CC42,42,24997809.9800233,78741.8553557396,683.451071381569
1429448428.30209,CC42,42,24997822.9715625,78810.257437706,683.590769767761
1429448428.40209,CC42,42,24997836.1019969,78878.6701200008,683.600082993507
1429448428.50209,CC42,42,24997849.1562816,78947.0872106552,684.447586536408
1429448428.60209,CC42,42,24997862.2219306,79015.5195429325,684.959813952446
1429448428.70209,CC42,42,24997875.2689266,79083.9625432491,684.643164277077
1429448428.80209,CC42,42,24997888.3382327,79152.3714559078,683.320686221123
1429448428.90209,CC42,42,24997901.3292211,79220.83557868,684.671103954315
1429448429.00209,CC42,42,24997914.4124264,79289.2941861153,684.456899762154
1429448429.10209,CC42,42,24997927.4084354,79357.7597432137,684.484839439392
1429448429.20209,CC42,42,24997940.4361448,79426.1988689899,684.354454278946
1429448429.30209,CC42,42,24997953.3809808,79494.6630065441,684.615224599838
1429448429.40209,CC42,42,24997966.244279,79563.166033268,684.978440403938
1429448429.50209,CC42,42,24997979.2824916,79631.6616492271,684.736296534538
1429448429.60209,CC42,42,24997992.2998488,79700.1448979378,684.838742017746
1429448429.70209,CC42,42,24998005.2029902,79768.6477196217,684.857368469238
1429448429.80209,CC42,42,24998018.1845709,79837.1329569817,685.006380081177
1429448429.90209,CC42,42,24998031.1296047,79905.6368515491,684.987753629684
1429448430.00209,CC42,42,24998044.0913937,79974.1235804558,685.350969433785
1429448430.10209,CC42,42,24998057.0555991,80042.6346962452,684.792175889015
1429448430.20209,CC42,42,24998070.1095352,80111.1384000778,684.848055243492
1429448430.30209,CC42,42,24998083.1143784,80179.6484239101,685.201957821846
1429448430.40209,CC42,42,24998096.0412698,80248.1492431164,684.754922986031
1429448430.50209,CC42,42,24998109.0762883,80316.6720509529,685.807317495346
1429448430.60209,CC42,42,24998122.1922204,80385.2252771854,684.447586536408
1429448430.70209,CC42,42,24998135.282511,80453.7517063618,685.723498463631
1429448430.80209,CC42,42,24998148.3086646,80522.3122696877,685.527920722961
1429448430.90209,CC42,42,24998161.2701051,80590.8534719944,685.825943946838
1429448431.00209,CC42,42,24998174.3358321,80659.4268229008,685.248523950577
1429448431.10209,CC42,42,24998187.4165059,80727.9809298515,685.937702655792
1429448431.20209,CC42,42,24998200.4443429,80796.5531470776,685.229897499084
1429448431.30209,CC42,42,24998213.4796638,80865.1518793106,685.332342982292
1429448431.40209,CC42,42,24998226.6289888,80933.7318334579,685.695558786392
1429448431.50209,CC42,42,24998239.7182852,81002.3063826561,685.844570398331
1429448431.60209,CC42,42,24998252.67347,81070.8955247402,686.1612200737
1429448431.70209,CC42,42,24998265.6640676,81139.4954798222,685.537233948708
1429448431.80209,CC42,42,24998278.675645,81208.1002867222,685.695558786392
1429448431.90209,CC42,42,24998291.8010742,81276.7281980515,685.9190762043
1429448432.00209,CC42,42,24998304.89484,81345.3394794464,685.537233948708
1429448432.10209,CC42,42,24998318.006584,81413.9631202221,686.682760715485
1429448432.20209,CC42,42,24998331.0699364,81482.5890283585,686.226412653923
1429448432.30209,CC42,42,24998344.2198044,81551.2097527981,686.533749103546
1429448432.40209,CC42,42,24998357.3336348,81619.8582267761,685.984268784523
1429448432.50209,CC42,42,24998370.4323443,81688.5077121258,686.1612200737
1429448432.60209,CC42,42,24998383.6238384,81757.1384592056,685.565173625946
1429448432.70209,CC42,42,24998396.8397848,81825.8134095669,686.356797814369
1429448432.80209,CC42,42,24998409.934807,81894.451287508,686.794519424439
1429448432.90209,CC42,42,24998423.0344549,81963.1232266426,686.319544911385
1429448433.00209,CC42,42,24998436.15564,82031.7803590298,686.775892972946
1429448433.10209,CC42,42,24998449.3339735,82100.454146862,687.744468450546
1429448433.20209,CC42,42,24998462.341534,82169.1183850765,686.245039105415
1429448433.30209,CC42,42,24998475.4717423,82237.8098452091,686.515122652054
1429448433.40209,CC42,42,24998488.5821555,82306.4920935631,686.850398778915
1429448433.50209,CC42,42,24998501.6666146,82375.1643381119,687.716528773308
1429448433.60209,CC42,42,24998514.7632031,82443.8593873978,686.803832650185
1429448433.70209,CC42,42,24998527.8979595,82512.5737476349,687.511637806893
1429448433.80209,CC42,42,24998540.9533685,82581.2929768562,686.7665797472
1429448433.90209,CC42,42,24998554.1252533,82650.0106935501,687.399879097939
1429448434.00209,CC42,42,24998567.1960126,82718.7229576111,687.213614583015
1429448434.10209,CC42,42,24998580.1866234,82787.4660124779,687.483698129654
1429448434.20209,CC42,42,24998593.2288241,82856.185349226,688.089057803154
1429448434.30209,CC42,42,24998606.3274464,82924.926579237,687.6140832901
1429448434.40209,CC42,42,24998619.4801973,82993.6755502224,687.846913933754
1429448434.50209,CC42,42,24998632.4666003,83062.4366271496,687.651336193085
1429448434.60209,CC42,42,24998645.5658824,83131.1986956596,687.623396515846
1429448434.70209,CC42,42,24998658.6684009,83199.9562559128,687.697902321815
1429448434.80208,CC42,42,24998671.6459228,83268.7262792587,686.710700392723
1429448434.90208,CC42,42,24998684.6917264,83337.5059156418,688.927248120308
1429448435.00208,CC42,42,24998697.6699356,83406.2869055271,688.172876834869
1429448435.10208,CC42,42,24998710.5949879,83475.0544326305,687.530264258385
1429448435.20208,CC42,42,24998723.5657257,83543.8407735825,687.744468450546
1429448435.30208,CC42,42,24998736.4146062,83612.6191461086,688.070431351662
1429448435.40208,CC42,42,24998749.3791123,83681.4331865311,687.967985868454
1429448435.50208,CC42,42,24998762.3888471,83750.2357728481,688.079744577408
1429448435.60208,CC42,42,24998775.3453997,83819.0423908234,688.0983710289
1429448435.70208,CC42,42,24998788.2978153,83887.8710858822,689.402222633362
1429448435.80208,CC42,42,24998801.2736968,83956.6831054688,688.992440700531
1429448435.90208,CC42,42,24998814.3348987,84025.5191893578,688.768923282623
1429448436.00208,CC42,42,24998827.3424989,84094.3664681911,689.318403601647
1429448436.10208,CC42,42,24998840.3824768,84163.2017514706,688.852742314339
1429448436.20208,CC42,42,24998853.5122568,84232.0508978367,687.753781676292
1429448436.30208,CC42,42,24998866.617489,84300.8564324379,689.104199409485
1429448436.40208,CC42,42,24998879.5911332,84369.7410197258,688.8248026371
1429448436.50208,CC42,42,24998892.6579407,84438.6108548641,687.930732965469
1429448436.60208,CC42,42,24998905.7729233,84507.468364954,688.7037307024
1429448436.70208,CC42,42,24998918.8297649,84576.3533306122,688.061118125916
1429448436.80208,CC42,42,24998931.7636755,84645.247600317,688.284635543823
1429448436.90208,CC42,42,24998944.9391291,84714.1169996262,689.225271344185
1429448437.00208,CC42,42,24998958.0013475,84782.9886448383,688.871368765831
1429448437.10208,CC42,42,24998971.0469971,84851.883484602,689.085572957992
1429448437.20208,CC42,42,24998984.0996411,84920.7923707962,688.526779413223
1429448437.30208,CC42,42,24998997.2774817,84989.6957230568,689.784064888954
1429448437.40208,CC42,42,24999010.3822223,85058.6116173267,688.564032316208
1429448437.50208,CC42,42,24999023.4563233,85127.5266017914,689.756125211716
1429448437.60208,CC42,42,24999036.6392816,85196.4440670013,690.119341015816
1429448437.70208,CC42,42,24999049.7961742,85265.3728301525,689.029693603516
1429448437.80208,CC42,42,24999062.9880069,85334.3106517792,689.420849084854
1429448437.90208,CC42,42,24999076.120257,85403.2672173977,688.508152961731
1429448438.00208,CC42,42,24999089.3171225,85472.1985867023,689.420849084854
1429448438.10208,CC42,42,24999102.4751726,85541.1672632694,689.718872308731
1429448438.20208,CC42,42,24999115.6437177,85610.105232954,689.569860696793
1429448438.30208,CC42,42,24999128.7500811,85679.0577554703,691.255554556847
1429448438.40208,CC42,42,24999141.9341093,85748.0433075428,690.184533596039
1429448438.50208,CC42,42,24999155.1514056,85817.0135149956,689.737498760223
1429448438.60208,CC42,42,24999168.2530039,85885.963488102,689.523294568062
1429448438.70208,CC42,42,24999181.4120648,85954.9372396469,689.644366502762
1429448438.80208,CC42,42,24999194.5615318,86023.9414916039,690.585002303123
1429448438.90208,CC42,42,24999207.7842784,86092.9363760948,689.784064888954
1429448439.00208,CC42,42,24999220.9304641,86161.9408195019,689.7933781147
1429448439.10208,CC42,42,24999234.0264039,86230.9699888229,690.268352627754
1429448439.20208,CC42,42,24999247.2268945,86300.0037789345,690.771266818047
